buyer_id,first_name,last_name,age,city_id,marital_status_id,job_id,buyer_area_code,buyer_phone_number
20835,Edward,Proctor,38,313,5,199,250,521-6479
20836,Jessica,Delgado,65,237,3,54,438,153-9511
20837,Rita,Johnson,50,190,1,46,807,635-6089
20838,Emily,Blair,58,147,5,82,367,698-2187
20839,Miguel,Owen,81,68,5,74,778,639-5792
20840,Karen,Frost,20,363,2,313,778,718-2546
20841,Kevin,Fox,34,294,4,108,289,961-7449
20842,Thomas,Lopez,32,175,4,73,709,698-6546
20843,Elizabeth,Hernandez,32,309,1,314,548,793-6309
20844,Chase,Miller,54,363,5,18,780,488-1663
20845,Robert,Thornton,27,147,1,270,780,303-5793
20846,Michele,Bruce,55,154,2,72,450,419-2448
20847,Brian,Hall,73,145,3,314,289,456-1828
20848,Michelle,King,56,237,4,431,418,779-5409
20849,Kelly,Ferguson,56,58,1,390,780,839-8179
20850,Zachary,Mills,57,219,1,133,705,462-7239
20851,Anthony,Lopez,70,138,3,325,604,267-7472
20852,William,Nelson,52,375,4,46,548,841-6649
20853,Deborah,Walker,50,165,5,191,902,146-8037
20854,Sharon,Cox,47,226,5,164,249,477-5512
20855,Stephen,Curtis,22,312,5,316,639,861-6490
20856,Alison,Jones,36,167,2,120,367,823-3868
20857,Lisa,Rodriguez,33,230,2,117,548,567-1638
20858,Justin,Clark,64,351,4,129,367,639-9905
20859,Laura,Hall,38,392,5,429,604,529-8164
20860,Brandi,Lyons,56,204,1,148,289,202-2997
20861,Christopher,Scott,23,277,3,284,418,277-4015
20862,James,Tanner,56,320,3,307,581,282-3260
20863,Gary,Alvarez,23,157,2,413,647,360-3880
20864,Michael,Anderson,71,364,4,240,579,174-5885
20865,Amanda,Nguyen,61,294,1,6,236,632-5984
20866,Amy,Martin,32,5,1,43,519,750-8575
20867,Brett,Stewart,19,32,4,1,867,489-2352
20868,Elizabeth,Hanna,57,291,5,287,867,109-6388
20869,Emily,Burke,19,185,5,340,365,473-2630
20870,Aaron,Brown,26,138,5,357,807,660-7591
20871,George,Reyes,76,323,2,350,825,547-3880
20872,Kyle,Peterson,52,296,1,79,873,842-8712
20873,Yolanda,Jefferson,50,356,4,236,587,614-9847
20874,Alan,Stevens,50,52,4,384,519,746-6483
20875,Christopher,Price,40,215,5,27,403,148-7715
20876,Kimberly,Humphrey,31,197,1,68,365,620-2958
20877,Savannah,Lara,65,109,2,167,519,175-9527
20878,Gregory,Hernandez,36,101,5,357,647,442-7444
20879,Spencer,Anderson,35,183,3,274,343,423-7274
20880,Justin,Kane,37,209,1,101,705,173-4436
20881,William,Vasquez,41,256,2,9,403,412-2702
20882,Samuel,Galloway,29,57,4,117,306,878-9433
20883,Anthony,Craig,52,93,5,154,548,550-4441
20884,Tracy,Tate,68,328,3,201,780,105-9050
20885,Misty,Casey,32,51,2,142,416,564-7432
20886,Brandi,Lambert,20,173,1,344,438,840-8162
20887,Ashley,Murray,53,147,4,275,782,401-9117
20888,Ryan,Graham,39,177,2,43,581,110-4799
20889,Melissa,Steele,68,368,4,153,647,843-7628
20890,Julie,Howard,71,223,2,329,250,966-3194
20891,John,Fritz,18,286,4,215,506,466-2695
20892,Nicholas,Rogers,44,126,4,397,873,697-5168
20893,Jennifer,Mills,55,181,5,309,780,708-1929
20894,William,Lee,74,323,3,391,807,452-4705
20895,Jesse,Parker,46,277,1,309,418,788-2596
20896,Heather,Fowler,81,198,3,368,418,603-6136
20897,Daniel,Martin,55,61,5,84,403,555-1991
20898,Hannah,Roach,70,196,4,32,780,757-3625
20899,Andrew,Perez,72,284,1,97,709,375-9024
20900,Theresa,Irwin,77,348,5,100,416,401-2635
20901,Joshua,Benton,67,339,4,193,418,686-3609
20902,Isaac,Haas,23,71,5,217,819,857-1093
20903,Tracie,Rogers,31,305,2,314,506,899-4056
20904,Patrick,Morris,51,340,3,326,289,776-7056
20905,Cheryl,Elliott,54,141,1,353,289,317-6521
20906,Deborah,Hubbard,21,102,2,263,418,741-8618
20907,Rachel,Bright,54,109,5,304,365,616-9017
20908,Micheal,Edwards,43,349,2,76,437,616-4621
20909,Lindsey,Moore,36,243,2,22,819,132-7513
20910,Donna,Mckee,77,147,2,330,437,771-9908
20911,Albert,Miller,57,117,5,408,437,670-9436
20912,Christopher,Hall,52,267,1,380,450,995-5661
20913,James,Singh,63,27,3,180,709,366-9622
20914,Mitchell,Roberts,31,251,5,14,450,637-8490
20915,Mallory,Smith,62,153,2,115,226,131-8960
20916,Laura,Baker,62,140,1,19,450,672-8802
20917,Denise,Clark,65,180,4,238,289,855-7071
20918,Dominique,Bryant,48,180,1,134,403,793-5724
20919,Jessica,Thompson,79,137,4,294,236,918-1915
20920,Carlos,Campos,80,332,3,342,604,992-1859
20921,Christopher,Baker,22,186,5,363,418,968-6784
20922,John,Joseph,38,222,3,187,581,567-2199
20923,Michael,Anderson,51,201,4,34,450,974-1020
20924,Elizabeth,Davenport,76,214,2,38,905,786-8454
20925,Shannon,Williams,73,145,1,380,249,371-8456
20926,Michael,Duncan,28,61,2,237,416,730-9353
20927,Allison,Flores,25,165,5,262,367,228-5185
20928,James,Campbell,67,198,3,254,519,173-7769
20929,Kylie,Rodriguez,74,9,5,368,548,209-9130
20930,James,Mack,38,131,3,237,873,900-1957
20931,Michelle,Simpson,50,287,2,236,367,366-8131
20932,Christie,Ramos,22,176,1,350,873,202-1804
20933,Shannon,Williams,32,211,1,340,581,858-7115
20934,Justin,Frye,57,277,4,413,236,543-6619
20935,Elaine,Carter,44,257,4,8,431,315-4131
20936,Wayne,Harrington,54,242,4,316,506,473-4931
20937,Kevin,Rowe,68,68,2,134,519,745-3304
20938,Erin,Rodriguez,18,154,5,203,450,108-8441
20939,David,Charles,67,213,4,53,705,982-8356
20940,Aaron,Perez,69,314,3,230,581,773-2471
20941,Donald,Salazar,20,110,1,162,514,786-9580
20942,Angela,Miller,56,130,5,252,418,116-3174
20943,Ryan,Franco,22,131,1,391,506,404-7699
20944,Jennifer,Roberts,51,133,4,286,306,196-3204
20945,Dominic,Rodriguez,50,125,1,232,306,416-5291
20946,Cesar,Jackson,22,318,5,358,450,258-3218
20947,Abigail,Smith,40,205,1,187,506,701-8305
20948,Yvonne,Jones,54,107,5,332,514,593-5293
20949,Aaron,Harris,38,244,1,188,867,561-3237
20950,Casey,Chavez,38,132,4,4,343,137-5858
20951,Matthew,West,59,377,5,295,506,707-7043
20952,Jennifer,Johnson,61,375,3,423,343,146-7076
20953,Jennifer,Ellis,60,329,4,346,437,867-3412
20954,Victoria,Hansen,64,367,2,25,431,740-9674
20955,Paula,Davis,38,108,5,104,519,146-2288
20956,Michael,Davenport,77,160,2,185,367,295-1808
20957,Leonard,Proctor,53,122,4,121,416,715-6108
20958,Brittany,Rivera,38,220,1,379,873,977-6026
20959,Andrea,Carr,19,226,1,109,306,429-7395
20960,Marie,Adkins,24,165,1,236,782,210-8642
20961,Katelyn,Warner,23,224,4,208,250,277-1202
20962,Sarah,Thomas,27,131,4,150,705,966-5682
20963,Richard,Jones,74,296,4,36,905,683-3082
20964,Bethany,Mitchell,71,140,3,314,519,145-8887
20965,Erica,Smith,57,308,4,176,709,877-9413
20966,Heidi,Cook,40,363,5,207,639,596-9090
20967,Brent,Romero,69,101,4,367,782,804-8536
20968,Joel,Dean,80,149,5,231,250,828-9962
20969,John,Sanders,27,238,4,393,778,904-7483
20970,Darryl,Adams,51,253,1,126,819,672-6946
20971,Edward,Perry,31,355,5,308,587,371-5444
20972,Sherry,Rivera,81,219,3,305,579,531-1805
20973,Kenneth,Mercado,35,63,3,235,289,772-4485
20974,Madison,Robinson,80,282,3,51,639,706-8588
20975,George,Evans,57,144,2,168,902,206-3874
20976,Lisa,Buckley,50,144,2,191,905,242-9243
20977,Kelly,Abbott,43,107,2,75,587,885-3581
20978,Evelyn,Best,66,211,4,187,514,591-9924
20979,Cassandra,Flores,78,242,1,377,367,208-6432
20980,Gerald,Williams,28,336,3,404,437,873-1489
20981,Jack,Bryant,63,271,4,40,548,435-3361
20982,Margaret,Santana,74,99,4,222,778,225-6783
20983,Kendra,Massey,55,45,1,44,438,564-2575
20984,Adam,Camacho,32,73,4,386,905,301-9050
20985,Sharon,Doyle,69,180,4,186,418,172-9692
20986,Cindy,Olson,52,356,1,312,579,126-5610
20987,Michael,Lozano,63,102,1,69,204,383-6181
20988,Erin,Russell,60,8,4,311,343,667-3869
20989,Troy,Smith,24,116,5,178,367,386-9583
20990,Vicki,Sims,58,147,1,22,709,1000-1095
20991,Felicia,Hawkins,48,188,4,321,289,339-9438
20992,Betty,Harris,80,116,4,103,825,729-5742
20993,Angela,Phillips,27,281,2,406,782,224-5276
20994,Robert,Sanchez,65,252,1,123,705,293-6663
20995,Robert,Thomas,24,140,2,89,416,704-1734
20996,Michael,Sexton,81,194,2,41,514,323-1990
20997,Brian,Wagner,76,131,4,365,514,746-6746
20998,Benjamin,Thomas,56,319,4,39,579,448-4242
20999,Alicia,White,37,370,3,193,579,898-4828
21000,Stephanie,Gross,28,127,2,19,587,637-9037
21001,Alexis,Powers,60,61,5,185,418,445-8445
21002,Randy,Moreno,79,230,3,293,437,670-8015
21003,Ann,Stewart,32,149,5,91,587,898-6676
21004,Tamara,Jones,75,309,4,231,905,729-2597
21005,Pam,Rogers,31,160,3,40,343,303-2003
21006,Aaron,Williams,63,265,3,154,306,102-2825
21007,Taylor,Watson,33,99,1,105,204,870-8792
21008,Allen,Davis,44,110,1,404,236,776-7122
21009,Jennifer,Acevedo,75,256,5,3,289,165-6129
21010,Christie,Williams,52,156,2,387,782,651-2402
21011,Amanda,Gonzalez,37,153,1,133,873,110-7341
21012,Amanda,Johnson,57,240,1,378,819,163-7512
21013,Rebecca,Beltran,43,312,1,94,519,472-7289
21014,Zachary,Smith,26,147,3,275,905,556-5692
21015,Matthew,Smith,80,124,2,6,289,195-6543
21016,Ellen,James,20,100,1,43,289,364-5041
21017,Ricky,Miller,24,250,5,149,437,416-3242
21018,Patricia,Patrick,78,148,4,397,581,329-9158
21019,Audrey,Thompson,37,299,3,218,548,455-7665
21020,Amber,Santiago,21,312,4,55,431,109-7534
21021,Joshua,Wilson,35,150,3,166,418,957-4107
21022,Frances,Preston,32,36,5,334,365,313-1985
21023,Sarah,Jennings,66,322,1,120,613,396-9126
21024,Crystal,Reynolds,64,332,3,69,548,623-2243
21025,Eric,Holmes,60,154,5,308,250,722-7419
21026,Dana,Marsh,43,198,3,161,905,385-5790
21027,Samantha,Hughes,39,361,1,293,438,185-7286
21028,Damon,Mosley,44,235,5,173,867,786-1677
21029,Steven,Padilla,74,215,5,174,306,746-9475
21030,Trevor,Kane,76,51,1,257,782,661-4783
21031,Kimberly,Barry,64,163,2,206,506,519-5574
21032,Adrian,Rodriguez,76,100,1,107,226,514-9756
21033,Donna,Campbell,60,180,1,4,204,306-1189
21034,Keith,Wilson,26,125,5,392,250,389-6461
21035,Stacy,Johnson,53,64,3,69,807,955-1302
21036,Cole,Mccormick,80,173,1,344,604,412-5287
21037,Mark,Bradley,52,281,2,24,873,832-6347
21038,Isaiah,Preston,80,390,1,186,250,850-9514
21039,Michael,Turner,19,331,2,76,709,882-9232
21040,David,Ruiz,34,374,5,42,604,598-5719
21041,Frank,Marquez,74,302,1,165,905,797-8893
21042,Brenda,Ramos,21,199,5,160,306,337-6496
21043,Bobby,Hobbs,68,381,1,25,365,193-7078
21044,Becky,Dodson,37,111,5,4,709,149-1920
21045,Thomas,Moss,22,277,1,84,418,796-5788
21046,Nicholas,Kim,36,134,1,156,403,507-8323
21047,Kristin,Rivers,41,286,2,10,548,608-1495
21048,Christopher,Evans,70,249,2,181,905,537-8808
21049,Anthony,Wu,38,200,3,153,514,929-4573
21050,Rebecca,Taylor,40,149,4,361,250,436-6209
21051,Adam,Randall,18,48,1,425,613,202-3463
21052,Anna,Thomas,44,272,2,173,613,393-5286
21053,Patrick,Small,28,282,2,228,548,429-6537
21054,Steven,Gonzales,41,139,5,3,365,892-6248
21055,Sarah,Castillo,69,145,2,62,639,169-6804
21056,Rhonda,Roberts,35,123,5,39,418,390-3644
21057,Julie,Mitchell,28,320,2,209,236,139-6349
21058,Andrew,Gonzalez,36,314,5,207,416,512-2508
21059,Peter,Ortiz,60,304,4,181,249,435-5698
21060,Julie,Hart,66,186,4,130,416,210-8681
21061,Robert,Lewis,53,317,4,278,416,292-1783
21062,David,Werner,42,144,4,399,613,977-9899
21063,Ashley,Hancock,47,67,3,380,403,263-1316
21064,Kyle,Peterson,51,189,3,342,825,374-3126
21065,Christine,Cole,32,32,3,408,587,319-4745
21066,Ann,Mercer,41,343,3,23,581,611-8904
21067,Angie,Vazquez,69,318,3,344,438,927-7318
21068,David,Keller,27,165,4,414,250,463-4031
21069,James,Walker,63,159,1,347,506,322-7596
21070,Karen,Edwards,52,112,5,113,367,653-2850
21071,Seth,Carter,43,211,2,275,250,320-4840
21072,Rodney,Gibson,66,322,1,271,306,184-5607
21073,Zachary,Carlson,57,294,2,134,825,955-1848
21074,Kevin,Ward,19,248,3,317,226,879-4348
21075,Sharon,Cruz,38,328,1,178,365,120-5674
21076,Heather,White,37,283,2,226,418,472-8033
21077,Daniel,Clarke,42,266,3,194,587,808-9360
21078,Christopher,Peterson,24,242,5,108,514,108-3922
21079,Raymond,Grant,19,241,4,248,365,822-9918
21080,Matthew,Ramirez,34,343,3,204,579,544-5633
21081,Kathryn,Wilson,25,164,1,96,782,142-3745
21082,Edgar,Anderson,56,149,5,355,250,481-4635
21083,Lisa,Novak,35,290,5,303,437,829-2168
21084,Dominic,Ayers,25,330,5,422,418,351-6007
21085,Amber,Buck,69,364,1,18,365,911-2146
21086,William,Harrington,50,109,2,428,867,236-3767
21087,Courtney,Miller,59,102,3,95,431,154-5672
21088,Lori,Washington,58,275,3,245,647,105-4243
21089,Thomas,Warren,49,37,2,233,873,363-6844
21090,Ashley,Patel,21,111,1,323,226,673-1042
21091,Lance,Taylor,18,359,1,364,639,320-1460
21092,Justin,Becker,65,307,5,246,431,216-6819
21093,Michael,Lamb,79,137,4,107,902,101-1717
21094,Mark,Moreno,49,322,4,338,250,786-4855
21095,Tiffany,Santos,29,123,4,54,579,265-9897
21096,Tracy,Chandler,45,136,3,54,226,102-7367
21097,Joseph,Castillo,40,166,3,147,581,486-1471
21098,Pamela,White,37,270,4,44,807,284-6425
21099,Michael,Phillips,41,111,3,412,604,839-8599
21100,Yolanda,Mcclain,62,321,4,73,867,351-6258
21101,Cody,Becker,74,104,4,262,250,241-9700
21102,Christine,Russo,25,61,2,231,647,730-9261
21103,Kurt,Lewis,65,315,4,108,514,614-9913
21104,Jennifer,Ramirez,49,206,3,306,367,168-9098
21105,Sharon,Sanders,66,352,2,350,431,348-5811
21106,Thomas,Reed,76,57,5,259,226,773-4532
21107,Mark,Erickson,32,183,1,79,249,594-4199
21108,Anthony,Thompson,39,104,5,236,403,963-7875
21109,Mary,Roberts,79,155,5,53,519,826-1572
21110,Jacob,Gilbert,26,307,3,207,581,446-7135
21111,Jessica,Martin,25,115,3,54,236,212-1059
21112,Jennifer,Rodriguez,18,347,5,127,450,590-6986
21113,Melanie,Reynolds,54,139,2,336,306,406-9233
21114,Adam,Campbell,61,245,5,193,367,655-2457
21115,Andrew,Gregory,72,194,1,414,639,662-8982
21116,Ellen,Quinn,49,106,4,74,438,303-2646
21117,Angie,Walter,37,241,4,286,367,217-2296
21118,Joseph,Green,30,118,2,396,306,542-7434
21119,William,Steele,60,167,2,161,437,365-7769
21120,Kenneth,Mack,48,342,2,41,365,501-6689
21121,Elizabeth,Myers,56,303,4,416,825,401-1881
21122,Kendra,Conrad,76,77,4,150,365,322-8368
21123,Jennifer,Dillon,56,294,4,293,613,286-1835
21124,Latasha,Thompson,30,122,2,265,873,873-3194
21125,Megan,Cooper,64,199,5,159,204,819-8946
21126,Jeffrey,Thompson,72,342,4,391,343,845-3970
21127,Emma,Price,39,256,3,286,639,286-8589
21128,Tara,Simpson,46,218,3,362,514,433-4160
21129,Kelly,Barnes,27,370,3,101,819,513-4735
21130,Cristian,Clements,27,128,3,320,581,500-5138
21131,Robert,Contreras,66,267,4,380,437,322-9972
21132,Tanya,Kelley,36,137,2,121,905,569-8724
21133,Brandon,Ford,56,230,2,91,579,114-7177
21134,Christine,Johnson,46,299,3,229,709,308-2979
21135,Tara,Montes,48,101,5,178,250,401-9401
21136,Julie,Guzman,27,221,1,118,579,339-9167
21137,Robyn,Snyder,43,184,1,165,418,237-6674
21138,Shawn,Bradley,22,198,1,5,343,567-8486
21139,Hannah,Mullins,71,329,5,223,416,332-4995
21140,Mark,Reynolds,68,194,5,42,639,589-5359
21141,Sean,Cervantes,67,277,1,349,431,499-5006
21142,Michelle,White,23,249,2,400,579,384-1129
21143,Stephanie,Reed,47,229,5,304,226,729-7875
21144,Jeffery,Rodriguez,62,108,5,242,431,347-9612
21145,Mary,Martin,31,115,2,422,249,136-3794
21146,Alejandro,Thompson,30,63,5,374,705,978-5414
21147,Alicia,Hart,20,371,1,401,418,119-1025
21148,Martha,Duffy,39,367,2,342,249,650-2434
21149,Julia,Wright,53,363,4,405,236,594-3742
21150,Lisa,Chavez,25,320,4,325,519,268-1580
21151,Heather,Miller,21,237,3,40,782,729-5662
21152,Jeffrey,Delgado,65,345,4,205,249,694-4039
21153,Laura,Stanton,38,224,1,301,825,304-3120
21154,Danielle,Walker,67,288,1,347,403,958-5083
21155,Heather,Moon,52,145,4,161,249,629-4160
21156,Jennifer,Cook,64,214,1,135,506,948-1857
21157,Ashley,Kaiser,39,286,4,231,778,512-5780
21158,Mark,Campbell,81,159,4,75,289,336-3393
21159,Alex,Walton,35,120,5,92,506,669-9102
21160,Tiffany,Morgan,22,115,5,296,450,918-9224
21161,Deanna,Perez,76,327,1,284,416,329-3918
21162,Ronald,Williams,34,366,3,320,819,946-1344
21163,Christian,Parker,57,56,2,336,709,956-3101
21164,Matthew,Fitzgerald,81,259,5,278,867,387-2182
21165,Edward,King,35,371,3,297,367,563-4810
21166,Carrie,Brown,69,175,1,182,780,152-9312
21167,Curtis,Paul,44,102,4,110,705,270-5917
21168,Michael,Collier,66,216,3,96,306,628-1635
21169,Kenneth,Long,53,150,2,289,579,406-1839
21170,David,Collins,68,106,1,26,367,626-9267
21171,Brenda,Murphy,38,132,1,207,514,653-1022
21172,Linda,Willis,56,300,1,104,647,774-8448
21173,Andres,Sheppard,66,352,3,27,548,546-2807
21174,Sharon,Nguyen,40,299,3,410,902,623-2213
21175,Karen,Graham,36,47,2,327,867,214-2942
21176,Ashley,Fields,65,180,5,242,306,345-6844
21177,Aaron,Gomez,72,272,4,317,306,577-8691
21178,Kristine,Barnett,70,12,4,383,306,552-2106
21179,Raven,Shelton,42,371,3,82,905,190-2758
21180,Christine,Adkins,28,99,5,209,365,488-5228
21181,Kevin,Lawrence,35,11,1,213,249,154-4803
21182,Lisa,Soto,62,107,2,342,905,556-6968
21183,Anthony,Carter,72,143,5,121,249,725-7068
21184,Mia,Brown,64,348,3,206,604,887-7525
21185,Carlos,Cherry,24,160,4,176,403,955-5186
21186,David,Waters,56,365,3,53,367,875-3466
21187,Francis,Allen,65,192,4,306,905,547-3239
21188,Thomas,Carson,22,234,3,327,613,347-7075
21189,Ashley,Mejia,71,311,3,229,867,331-3027
21190,Tina,Taylor,36,226,5,403,204,992-5463
21191,James,Vaughan,64,146,3,273,867,182-2633
21192,Tammy,Bell,81,299,2,262,289,711-8213
21193,Jocelyn,Erickson,72,337,3,260,604,331-1906
21194,Lori,Chapman,61,278,2,198,604,849-4314
21195,Katherine,Clark,76,341,1,428,506,327-6588
21196,Alexis,King,27,206,2,132,709,248-7786
21197,Johnny,Yates,54,44,3,228,418,536-8086
21198,Michelle,Johnson,40,375,1,306,236,635-2044
21199,Kimberly,Ferrell,44,285,4,356,437,604-3150
21200,Anthony,Wheeler,56,223,3,241,782,409-6548
21201,Martin,Gay,23,296,3,314,403,237-5987
21202,Kim,Carpenter,75,246,2,246,365,319-4587
21203,Timothy,Clark,73,181,1,64,639,362-2769
21204,Christian,Saunders,64,327,3,16,819,844-8458
21205,Mark,Myers,42,310,2,93,367,881-8927
21206,Dennis,King,53,303,5,356,867,803-6435
21207,Yolanda,Martinez,38,264,2,294,514,774-6444
21208,Alicia,Moses,18,99,4,322,905,602-9313
21209,Kenneth,Ward,50,321,3,212,450,161-4645
21210,Jesse,Hall,50,355,4,283,867,106-2770
21211,William,King,65,313,2,83,367,834-8009
21212,Jonathan,Oliver,54,192,3,16,867,636-4510
21213,Kathryn,Lawson,57,27,5,20,431,554-1138
21214,George,Goodman,45,276,2,274,778,935-1429
21215,Colleen,Schultz,75,281,2,133,437,119-4659
21216,Lauren,Sanchez,18,210,5,305,367,942-1695
21217,Yolanda,Vargas,23,333,3,92,204,567-8037
21218,Melissa,Ingram,69,142,3,51,514,985-5516
21219,Emily,Berg,40,284,4,69,506,663-6617
21220,Mark,Hill,61,36,4,177,639,732-8095
21221,Jose,Davis,70,101,1,232,367,342-7015
21222,Kayla,Moore,52,347,4,337,403,610-9642
21223,Lori,Adams,29,174,5,397,343,427-5926
21224,Jacob,Jackson,49,301,4,339,613,263-5215
21225,Rickey,Ingram,73,370,3,132,226,432-6073
21226,Rebecca,Bennett,57,304,4,428,639,941-6079
21227,Justin,Patterson,53,103,5,145,519,956-2885
21228,Larry,Ryan,18,103,1,302,867,838-7618
21229,Steven,Perkins,53,219,2,239,367,423-1046
21230,Angelica,Griffith,65,300,2,423,873,788-1343
21231,Tiffany,Greer,50,43,1,319,204,748-3154
21232,Emily,Torres,40,145,2,129,226,817-7402
21233,Joshua,Smith,20,255,2,169,249,965-1924
21234,James,Williams,64,199,4,348,873,523-2598
21235,Deborah,Walker,63,201,5,108,437,188-7189
21236,Stephanie,Lindsey,59,268,4,204,647,859-6293
21237,Vickie,Porter,34,329,5,324,902,384-4110
21238,Stephanie,Jones,56,227,1,22,343,945-9763
21239,Kimberly,Mcintyre,46,367,5,419,867,972-3275
21240,Crystal,Wheeler,57,199,5,21,647,414-3863
21241,Jo,Anderson,21,234,4,132,782,982-9776
21242,Gabrielle,Vargas,19,200,4,400,709,561-4898
21243,Daniel,Ellis,45,147,5,281,825,222-5801
21244,Denise,Franklin,40,132,1,409,226,972-5227
21245,Nicole,Rasmussen,71,250,1,420,825,462-9929
21246,Joseph,Brock,18,284,4,430,905,759-5826
21247,Mitchell,Watkins,43,260,1,48,437,794-9172
21248,Patricia,Smith,78,237,1,351,514,757-4371
21249,Christopher,Thompson,64,352,1,336,226,145-5910
21250,Tyler,Martinez,71,369,4,328,506,583-8567
21251,Michael,Richardson,60,223,3,74,819,547-6208
21252,Debbie,Leon,40,294,2,188,778,114-8419
21253,Carol,Soto,74,247,5,322,639,286-5173
21254,Melissa,Allen,26,169,5,336,705,248-2220
21255,Jordan,Padilla,51,222,3,255,819,616-7569
21256,Jasmine,Massey,80,241,4,312,416,856-2184
21257,Catherine,Hernandez,37,132,5,334,647,423-6713
21258,Donna,Parker,81,228,2,127,709,509-3204
21259,Jacob,Lee,69,209,4,417,236,348-8380
21260,Pamela,Espinoza,47,4,2,244,306,660-3844
21261,Robert,Nelson,28,324,1,115,639,517-4986
21262,Amanda,Rodriguez,68,280,5,261,647,751-2969
21263,Carl,Sandoval,52,48,3,417,236,196-6115
21264,Donna,Brown,49,33,5,213,579,263-2596
21265,Laura,Wood,81,287,4,43,581,800-8375
21266,Steven,Webster,32,302,4,242,825,538-9921
21267,Jesse,Greene,68,182,4,261,905,727-5721
21268,Samantha,Molina,25,191,2,77,450,439-1526
21269,Denise,Webster,45,115,5,111,514,936-7275
21270,Jason,Sparks,38,145,3,45,236,548-5224
21271,Tanner,Cole,43,286,2,45,902,900-5821
21272,Jason,Tucker,48,207,2,113,250,181-5915
21273,Anthony,Santana,74,262,1,133,249,969-1684
21274,Nancy,Hanson,66,104,1,187,343,143-7669
21275,Victoria,Fields,43,299,1,338,819,703-2219
21276,Joshua,Robinson,27,365,1,238,782,292-1227
21277,William,Acevedo,43,231,2,140,873,684-8405
21278,Stephanie,Nicholson,81,62,5,22,705,831-8333
21279,Rachel,Baker,27,220,5,170,639,185-9392
21280,Deborah,Foley,36,248,1,349,647,556-5030
21281,Melissa,Chandler,70,294,1,112,204,152-2513
21282,Beth,Dixon,41,351,1,26,431,957-2899
21283,Andrew,Barnes,44,357,5,23,416,390-4933
21284,Scott,Walker,29,162,2,219,343,208-8823
21285,Dustin,Fletcher,77,160,2,166,431,751-3344
21286,Makayla,Carson,22,273,2,224,418,990-7257
21287,Michael,Johnson,21,388,5,353,226,279-5386
21288,Derrick,Buchanan,78,366,3,78,365,795-5307
21289,Sherry,Duncan,52,334,3,124,709,385-2546
21290,Diane,Cole,59,287,2,4,579,619-2138
21291,Andrea,Fuentes,46,13,4,265,514,645-9477
21292,Felicia,Myers,52,239,4,111,780,240-2896
21293,Stephanie,Stevens,73,269,2,187,250,417-6197
21294,Eric,Fox,57,270,5,112,249,567-8812
21295,Ian,Knight,47,14,5,398,236,404-7011
21296,Victoria,Jones,45,372,3,326,873,543-8830
21297,Dawn,Garcia,53,284,3,100,579,453-9143
21298,Joan,Huffman,22,139,3,382,604,534-7752
21299,Tammy,Nelson,49,372,5,413,418,193-9284
21300,Daniel,Moran,78,295,4,20,587,790-1566
21301,Adam,Goodman,60,275,5,300,807,907-7092
21302,Jennifer,Carney,65,350,1,224,289,652-3198
21303,Clinton,Williams,34,271,3,243,867,975-9709
21304,Brett,Reid,42,141,4,204,778,197-4249
21305,Luis,Martinez,50,232,3,321,647,976-2139
21306,Tom,Gonzalez,26,184,5,133,236,293-5997
