owner_id,first_name,last_name,owner_area_code,owner_phone_number
19726,Amanda,Sanders,709,394-3102
19727,Robert,May,514,123-4167
19728,Kenneth,Banks,431,329-1096
19729,David,Potter,438,633-3199
19730,Jonathan,Evans,548,732-3589
19731,Ruth,Sullivan,437,872-1824
19732,Susan,Davies,289,502-6670
19733,Michael,Petersen,604,971-4419
19734,Douglas,Dixon,438,794-5894
19735,Megan,Johnson,825,967-6771
19736,Ryan,Bates,873,257-3901
19737,Leslie,Holmes,416,685-9775
19738,Judy,Adams,250,433-6690
19739,Allen,Ramirez,782,801-6344
19740,Mark,Jones,250,196-8872
19741,Sonya,Allen,581,559-9993
19742,Debra,Powers,204,690-8853
19743,Mitchell,Griffin,249,740-8683
19744,Steve,Robinson,249,392-4006
19745,Tammy,Valencia,437,315-8981
19746,Nicole,Parker,418,641-6035
19747,Roberto,Turner,705,166-6981
19748,Audrey,Ward,782,601-5290
19749,Pamela,Spencer,437,705-5360
19750,Samuel,Olson,902,364-1582
19751,Mary,Miles,807,416-2963
19752,David,Davenport,778,682-9419
19753,Adam,Doyle,587,179-3395
19754,Richard,Francis,226,744-8181
19755,Kimberly,Gray,780,297-9943
19756,Edwin,Caldwell,780,721-6369
19757,Tiffany,Campbell,709,887-3262
19758,Billy,Turner,819,887-4603
19759,Jacob,Cruz,819,871-5439
19760,Cassandra,Mills,819,721-9145
19761,Gregory,Sosa,825,270-2344
19762,Calvin,Torres,431,839-1645
19763,Tyler,Beltran,902,231-2744
19764,Juan,Contreras,782,887-7348
19765,Deanna,Hernandez,819,148-3767
19766,Jennifer,Ford,639,893-1842
19767,Eric,Anderson,450,858-5867
19768,Jose,Larsen,604,409-4520
19769,Sonya,Parker,604,396-7571
19770,Marie,French,343,364-2786
19771,Lisa,Clark,782,688-3705
19772,Marc,Cameron,403,268-2474
19773,William,Brown,639,128-8496
19774,Christopher,Torres,778,558-8110
19775,Summer,Brown,905,493-6552
19776,Matthew,Chapman,343,596-2907
19777,Kristen,Cobb,519,135-9451
19778,Garrett,Clark,367,106-6665
19779,Terri,Peterson,639,517-4180
19780,Joseph,Jones,613,504-4491
19781,Travis,Torres,873,654-4606
19782,Ashley,Richardson,778,174-1728
19783,Matthew,Kramer,639,987-4572
19784,Katherine,Barton,236,129-3568
19785,Sarah,Sharp,236,175-3709
19786,John,Evans,514,795-9018
19787,Christina,Cummings,604,329-4782
19788,Emma,Williams,807,494-6951
19789,Robert,Harrell,289,371-9704
19790,James,Myers,902,494-7501
19791,Sheila,Taylor,613,642-8256
19792,Richard,Jacobs,902,933-3492
19793,Grace,Smith,226,845-2018
19794,Christina,Boone,365,561-9419
19795,Monica,Mendoza,902,522-8822
19796,Ethan,Jordan,289,387-3864
19797,Christopher,Miller,778,827-2526
19798,Kim,Montoya,250,735-4500
19799,Mark,Church,548,116-7853
19800,Patrick,Pugh,604,109-7291
19801,Dennis,Kelly,647,249-2925
19802,Julie,Hurst,403,486-8284
19803,Robert,Williams,365,452-4285
19804,Alicia,White,306,650-6734
19805,James,Harrison,306,501-4606
19806,Melissa,Becker,807,291-5318
19807,Jessica,Vargas,367,696-5777
19808,Jeffrey,Shaw,825,149-5974
19809,Lisa,Moore,639,524-5579
19810,Timothy,Hunt,438,259-2793
19811,Allison,Franklin,226,767-4387
19812,Justin,Stewart,780,237-1527
19813,Austin,Stephenson,416,308-3860
19814,Kimberly,Flores,289,275-6688
19815,Amber,Jackson,825,690-1912
19816,Ashley,Howell,306,946-8112
19817,Emma,Patterson,873,508-9146
19818,Danielle,Payne,450,249-8466
19819,Sheryl,Ramos,613,904-7999
19820,Phillip,Cox,639,759-1202
19821,Patrick,Harrison,431,495-6139
19822,Katrina,Ryan,639,412-7097
19823,Stephanie,Lopez,873,484-1328
19824,Lisa,Lindsey,604,279-3606
19825,Natalie,Wright,236,499-2898
19826,James,Williams,343,930-6178
19827,Stacy,Bailey,250,297-4110
19828,Alex,Baxter,807,114-2511
19829,Maria,Escobar,289,413-2733
19830,Robert,Stone,819,943-1526
19831,Raymond,Nichols,902,586-2466
19832,Jack,Cohen,581,738-9169
19833,Derek,Oliver,450,974-3183
19834,Joshua,Myers,506,414-9913
19835,David,Anderson,587,349-4623
19836,Kathleen,Garner,905,503-7366
19837,David,Morse,867,727-2364
19838,James,Hansen,604,744-6817
19839,Shannon,Garcia,705,786-9628
19840,Emily,Duke,204,508-3916
19841,Sara,Ayers,873,450-2570
19842,Kevin,Wright,250,614-2209
19843,Michael,Wiggins,780,959-9138
19844,Julie,Garrison,581,214-9486
19845,Jeremiah,Ray,867,899-8378
19846,Joel,Herrera,867,817-4070
19847,Bryce,Miller,403,759-7209
19848,Brian,Wright,365,943-1914
19849,Ian,Rodriguez,506,157-1488
19850,Julie,Howell,705,375-1605
19851,Elizabeth,Bailey,778,770-2332
19852,Kevin,Moss,416,142-5099
19853,Ivan,Davis,825,946-3344
19854,Dorothy,Joyce,705,808-3381
19855,William,Frye,250,562-6603
19856,Michael,Roth,514,842-3555
19857,Jennifer,Christensen,343,377-1043
19858,John,Petty,236,317-6052
19859,Corey,Reese,613,248-8131
19860,Jeffrey,Cobb,438,312-3409
19861,Julie,Ortiz,506,150-8260
19862,Daniel,Jacobs,416,776-5077
19863,Michael,Weiss,226,130-3557
19864,Joseph,Allen,249,487-9135
19865,Kimberly,Sanchez,778,820-2170
19866,Karen,Mullins,587,631-8400
19867,Brett,Anderson,778,964-6984
19868,Sophia,Rivera,250,367-3542
19869,Charles,Blanchard,819,471-3136
19870,Deborah,Williams,343,361-4627
19871,Jose,Jones,250,827-6476
19872,Christine,Thompson,587,924-5256
19873,Tracy,Moore,506,634-1892
19874,Christina,Monroe,236,421-4994
19875,Diane,Johnston,438,180-8502
19876,Thomas,Montgomery,604,863-7079
19877,Christina,Baker,782,260-9477
19878,Herbert,Beasley,403,788-4133
19879,Sarah,Sanchez,705,675-6584
19880,Kathleen,Elliott,581,729-6529
19881,Kathryn,Moreno,450,279-8243
19882,Laurie,Taylor,613,694-8949
19883,Tina,Frank,873,518-7416
19884,Kevin,Ware,306,335-5540
19885,Breanna,Hernandez,437,160-8130
19886,Stephanie,Myers,780,340-6401
19887,Tracey,Wood,250,737-1701
19888,Taylor,Davenport,780,145-7470
19889,Gary,Patterson,902,220-6731
19890,Jose,Perez,873,318-5085
19891,Heather,Wheeler,782,386-1762
19892,Logan,Miller,548,685-7552
19893,Sharon,Jackson,506,379-3118
19894,Anthony,Hughes,780,675-6168
19895,Breanna,Smith,873,386-6243
19896,Michael,Dean,639,842-9399
19897,Jonathan,Duncan,343,323-2236
19898,Kimberly,Hart,204,333-6189
19899,Todd,Cox,581,708-4588
19900,Ariel,Rice,289,513-1837
19901,Susan,Miles,705,589-9548
19902,Todd,Rangel,226,325-3764
19903,Matthew,Ortiz,519,225-1216
19904,Craig,Dodson,807,852-9531
19905,Sarah,Brown,431,716-4707
19906,Amanda,Price,778,573-3513
19907,Eric,Hamilton,249,276-7976
19908,Joseph,Jackson,778,403-8971
19909,Elizabeth,Scott,226,139-7318
19910,Matthew,Davis,226,200-3935
19911,John,Thomas,647,930-5481
19912,Gina,Green,604,421-5170
19913,Kristen,Jackson,604,893-5970
19914,Shannon,Walker,289,515-8794
19915,Morgan,Leach,403,155-3759
19916,John,Porter,226,370-5757
19917,Mackenzie,King,587,908-2143
19918,Paul,Hawkins,450,627-5475
19919,Tony,Byrd,416,893-2021
19920,Shaun,Greene,819,393-8493
19921,Bradley,Rodriguez,506,635-4504
19922,Johnny,Torres,705,319-5753
19923,Olivia,Williams,604,316-9232
19924,Jacqueline,Oliver,778,489-9582
19925,Anthony,Gutierrez,647,734-3258
19926,David,Haynes,825,338-8831
19927,Vanessa,Smith,587,300-2773
19928,Jodi,Sanchez,604,525-8790
19929,Cassandra,Mitchell,289,161-7074
19930,Justin,Trujillo,514,167-5340
19931,Shane,Stewart,905,626-5153
19932,William,Nelson,709,931-9823
19933,Julia,Savage,204,667-7234
19934,Jeffrey,Gonzalez,647,936-2628
19935,Kimberly,Morris,204,401-7819
19936,Larry,Lucero,905,300-9765
19937,Jamie,Clark,450,274-3153
19938,John,Sanford,226,603-3785
19939,Kathleen,Jones,403,813-8187
19940,Matthew,Reed,418,867-8127
19941,Renee,Franklin,819,915-2151
19942,Marc,Berry,782,420-2922
19943,Brett,Davis,506,584-1321
19944,Beth,Hansen,431,613-7405
19945,Lori,Long,403,376-1279
19946,Sarah,Greene,807,170-7074
19947,Garrett,Yang,873,807-8787
19948,Katherine,Powell,236,670-6807
19949,Angela,Randall,709,157-4865
19950,Candace,Blake,548,866-1097
19951,Melissa,Paul,604,527-8800
19952,Lisa,Hampton,306,383-8951
19953,Melissa,Cox,819,269-1664
19954,Gail,Gordon,514,488-7964
19955,Angelica,Washington,905,348-2644
19956,Victoria,Hanna,226,386-1933
19957,Holly,Smith,438,416-7582
19958,Victoria,White,519,221-1083
19959,Benjamin,Schmidt,506,933-8311
19960,Sara,Dunlap,437,974-5337
19961,Reginald,Pitts,819,484-6630
19962,Chris,Goodman,437,422-7020
19963,Brandon,Hall,548,573-6026
19964,Benjamin,Wheeler,365,831-1662
19965,Jose,Perez,873,826-6535
19966,John,Hinton,250,145-8882
19967,Leroy,West,587,367-5904
19968,Craig,Barker,782,621-4506
19969,Evan,Bailey,548,970-2815
19970,Matthew,Thornton,867,132-5426
19971,Wanda,Fleming,250,908-7157
19972,Benjamin,Kim,418,112-3478
19973,Monica,Reyes,367,606-7238
19974,Mary,Schultz,438,925-8673
19975,Emily,Kim,236,628-5669
19976,Ryan,Espinoza,289,703-7648
19977,Thomas,Adams,438,738-9591
19978,Sheila,Thompson,587,221-6982
19979,Rachel,Marshall,613,249-7185
19980,Michael,Fleming,416,302-1594
19981,Matthew,Lopez,581,299-7543
19982,Gina,Greene,709,668-1868
19983,Sarah,Smith,514,806-3171
19984,Christopher,Miller,514,179-9123
19985,Heather,Becker,709,113-9044
19986,Anthony,Hall,639,119-5467
19987,Dawn,Smith,450,953-9199
19988,Robert,Gonzales,249,879-2237
19989,Veronica,Khan,807,899-9434
19990,Sherry,Daniel,807,447-3272
19991,Aaron,Kirby,418,214-5681
19992,Charles,Patton,705,151-9641
19993,Samantha,Powell,548,230-3817
19994,Manuel,Mendoza,807,218-2739
19995,Ralph,Ali,782,942-9004
19996,Anthony,Foster,587,731-1759
19997,Alyssa,Schultz,450,771-1358
19998,Robert,Mitchell,418,604-6786
19999,Gregory,Howard,709,230-3369
20000,Jessica,Peterson,367,292-4839
20001,Tiffany,Ross,450,600-3547
20002,Janet,Mcmahon,418,736-4255
20003,Jacqueline,Saunders,289,568-2111
20004,Victoria,Ross,204,874-1017
20005,Daniel,Lawson,647,698-1430
20006,Brittany,Jordan,807,470-6869
20007,Mark,Robinson,807,573-9632
20008,Raymond,Buck,506,826-2639
20009,Michael,Wang,418,531-4669
20010,Heather,Fowler,437,700-6119
20011,Eric,Perez,450,149-5782
20012,David,Wells,604,900-4996
20013,Yesenia,Browning,514,109-7346
20014,Laura,Williams,343,667-8513
20015,Jacob,Johnson,587,570-5265
20016,Shari,Murphy,204,633-4465
20017,Megan,Stevens,431,211-5535
20018,Susan,Stanley,705,741-7280
20019,Kathryn,Beck,506,897-8051
20020,Katherine,Davis,867,639-8439
20021,Sherri,Morris,807,123-1429
20022,Tracy,Shannon,437,908-1786
20023,James,Fischer,226,176-1603
20024,Samantha,Patton,437,429-1575
20025,Stacey,Bruce,403,632-3250
20026,Tyler,Greene,587,162-3529
20027,Sara,Mooney,579,535-9069
20028,James,White,867,165-9467
20029,Susan,Ford,438,460-7268
20030,Michael,Smith,587,194-9790
20031,Joe,Poole,289,503-7035
20032,Eric,Snyder,782,579-1619
20033,Jeremiah,Miles,709,942-2201
20034,Eric,Allen,431,886-4253
20035,Amanda,Bender,613,192-9035
20036,Samantha,Matthews,306,687-4523
20037,Kayla,Stafford,249,312-3041
20038,Robert,Barrett,639,645-6876
20039,Denise,Arnold,450,568-6781
20040,John,Cowan,236,120-4495
20041,Maria,Jackson,705,212-1492
20042,Elizabeth,Estrada,506,158-7077
20043,Thomas,Williams,604,901-4067
20044,Phillip,Guerra,438,720-2676
20045,Brooke,Williams,236,171-7654
20046,Susan,Blackwell,506,695-8931
20047,Cindy,Vargas,519,311-6521
20048,Julia,Murillo,807,577-3839
20049,Caitlin,Zuniga,204,641-4367
20050,Austin,Cardenas,343,489-4010
20051,Bobby,Espinoza,403,590-6379
20052,Stacey,Morris,873,905-1103
20053,Kevin,Taylor,778,192-8463
20054,Joseph,Wilson,438,990-7200
20055,Barbara,Dennis,519,200-7177
20056,Lisa,Fritz,905,165-4168
20057,Jacob,Johnson,431,326-3820
20058,David,White,519,907-8139
20059,Kimberly,Howard,867,144-2100
20060,Heather,Martin,867,264-1228
20061,Brooke,Young,343,135-3797
20062,Kimberly,Cox,438,484-4859
20063,Dustin,Willis,204,858-3432
20064,Tammy,Williams,431,259-9866
20065,Kathy,Watson,807,856-5128
20066,Donald,Anderson,782,113-2186
20067,Anthony,Strickland,581,960-3998
20068,Vanessa,Bennett,519,647-5641
20069,Gwendolyn,Wilson,431,120-4318
20070,Becky,Campbell,905,397-5685
20071,Vanessa,Johnson,236,542-6849
20072,Kayla,Hatfield,579,963-5618
20073,Gene,Hicks,780,159-7284
20074,Ryan,Archer,709,266-6929
20075,Sarah,Hughes,403,940-3908
20076,Paige,Newton,438,773-1606
20077,Kristen,Swanson,778,979-4057
20078,Jorge,Berry,807,905-2248
20079,Eric,Anderson,249,889-5220
20080,Linda,Coleman,873,518-3415
20081,Jennifer,Torres,226,820-2399
20082,Brandi,Carter,548,462-2158
20083,Allison,Vasquez,705,671-3559
20084,Stephanie,Taylor,514,579-7279
20085,Jamie,Munoz,825,392-3267
20086,David,Rivera,437,370-8427
20087,Justin,White,236,959-9252
20088,Edward,Rodriguez,778,880-4705
20089,Rebecca,Reynolds,431,808-7555
20090,Jonathan,Lowe,506,514-6202
20091,Amy,Wang,905,439-2338
20092,Ellen,Phillips,306,671-2294
20093,John,Gregory,367,951-8911
20094,Jacqueline,Vaughn,514,885-9323
20095,Brenda,Johnson,250,286-9460
20096,Nicole,Jones,306,526-3706
20097,Jeffrey,Murphy,306,746-6102
20098,Sheila,Martin,548,197-7749
20099,Michael,Baldwin,709,349-9042
20100,Christine,Brewer,548,337-7587
20101,Abigail,Collins,873,744-4377
20102,Andrea,Wright,343,972-2190
20103,Ashley,Gay,416,599-9902
20104,Leslie,Warren,548,134-7821
20105,Billy,Wood,867,318-7092
20106,Joseph,White,807,972-9534
20107,Jessica,Lambert,437,819-3537
20108,Justin,Doyle,431,924-9164
20109,Teresa,Young,519,553-6209
20110,Michelle,Reyes,289,607-4967
20111,Gregory,Holmes,705,866-5935
20112,Tara,Weiss,587,195-7535
20113,Victoria,Perkins,506,361-9052
20114,Katherine,Higgins,867,697-8729
20115,Heather,Parker,579,780-7677
20116,Luis,White,581,676-6731
20117,Gary,Cochran,519,697-3801
20118,Scott,Smith,450,912-6275
20119,Tracy,Long,639,379-8684
20120,Billy,Fisher,403,471-8203
20121,Carla,White,365,744-9993
20122,Ruth,Cooper,236,274-2471
20123,Amanda,George,250,285-8589
20124,Steven,Spencer,506,482-3876
20125,Jason,Lawson,867,817-1502
20126,Harry,Kline,604,233-6183
20127,Erica,Morris,905,340-7532
20128,Christopher,Good,437,613-8163
20129,Lee,Pena,905,541-3416
20130,Ryan,Arnold,780,170-9053
20131,Jennifer,Warren,226,802-6139
20132,Cody,Clark,416,200-9406
20133,Jordan,Johnson,416,121-5971
20134,Laura,Anderson,306,696-5112
20135,Dennis,Butler,250,822-3294
20136,Rebecca,Lambert,367,608-4863
20137,Julie,Love,438,948-8670
20138,Dana,Gonzalez,705,862-8386
20139,Eric,Jennings,581,292-7806
20140,Becky,Bowen,604,632-5050
20141,Bradley,Pena,431,507-7860
20142,Kayla,Arnold,647,498-1716
20143,Jesus,Randolph,604,922-8272
20144,Sarah,Smith,249,509-8257
20145,Dana,Chandler,902,835-1961
20146,Lee,Clarke,782,483-6528
20147,Fernando,Bishop,639,482-8585
20148,Yvonne,Miller,548,145-1528
20149,Raymond,Hoffman,519,348-8578
20150,Jennifer,Francis,416,370-8745
20151,Eric,Zimmerman,778,723-5471
20152,Jerome,Martinez,367,334-1106
20153,Carolyn,Parker,782,638-6058
20154,Nicole,Hicks,780,421-2733
20155,Alison,Estes,418,958-3415
20156,Wesley,Mosley,905,217-1528
20157,Robert,Herrera,438,143-1376
20158,Joshua,Conner,825,414-6303
20159,Theresa,Shaw,450,845-7260
20160,Tanner,Zimmerman,581,334-3067
20161,Christina,Logan,226,395-7813
20162,Michael,Harris,581,827-4899
20163,Brandon,Russell,873,867-5792
20164,Kristin,Hall,709,309-7542
20165,Roger,Mcdonald,236,675-9119
20166,Amanda,Wright,367,164-1956
20167,Susan,Duncan,780,528-4164
20168,Marie,Burch,506,509-2776
20169,Tara,Ortiz,365,327-8269
20170,Pamela,Burton,416,605-8282
20171,Stephanie,Schneider,403,648-1363
20172,David,Bruce,782,388-2071
20173,Pamela,Rodriguez,365,100-9522
20174,Janet,Hunter,519,136-1244
20175,Shelly,Dorsey,604,860-3657
20176,Kevin,Gonzalez,506,258-4111
20177,Tracey,Davidson,438,471-7945
20178,Alexandra,Foster,236,519-1611
20179,Heather,Jackson,418,849-6911
20180,Michelle,Fields,306,926-3692
20181,Michelle,Patterson,365,504-4634
20182,Sarah,Wallace,782,898-9217
20183,Ashley,Henry,519,709-5152
20184,Wayne,Anderson,639,604-8433
20185,Anita,Kelly,204,186-7333
20186,Ashley,Garcia,506,864-8498
20187,Troy,Bridges,647,419-7591
20188,Lindsay,Davis,249,119-7481
20189,Daniel,Bennett,249,317-5313
20190,Michael,Clarke,450,404-8340
20191,John,Moore,579,349-7867
20192,Angela,Short,867,655-5740
20193,Blake,Weiss,418,155-5025
20194,Janet,Johnson,807,712-1955
20195,Christopher,Gray,579,973-4391
20196,Derrick,Barnes,519,656-1721
20197,Joseph,Garrett,709,412-6417
20198,Melissa,Harris,431,691-8560
20199,George,Love,778,946-9429
20200,Katelyn,Hughes,709,503-2204
20201,Caitlyn,Swanson,418,931-8052
20202,Elizabeth,Coleman,867,362-8812
20203,Donald,Fernandez,873,718-2064
20204,Gloria,Lara,807,720-8440
20205,Christopher,Allen,639,931-9105
20206,Michael,Jones,236,887-3701
20207,Gina,Lamb,548,512-8568
20208,Sarah,Johnson,705,934-9320
20209,Amanda,Palmer,778,311-4620
20210,Tina,Wilson,647,199-4409
20211,Anthony,Saunders,819,389-1065
20212,Terri,Davis,204,676-2172
20213,Lauren,Young,647,653-6502
20214,Barbara,Lester,778,694-6055
20215,Tim,Cox,604,188-7524
20216,James,Miller,782,972-4524
20217,Nicholas,Jones,431,844-2220
20218,Rachel,Rivera,289,168-3562
20219,Patrick,Wallace,506,527-8497
20220,Douglas,Richards,780,696-2918
20221,Lindsey,Johnson,905,426-4384
20222,Victoria,Simmons,825,409-9516
20223,Felicia,Lee,613,944-5820
20224,Sheena,Ramirez,905,955-9656
20225,Michael,Stout,647,993-4838
20226,Thomas,Lopez,873,612-8136
20227,Julie,Rice,639,662-1600
20228,Susan,Madden,807,987-3294
20229,Jason,Duarte,506,665-4036
20230,Dustin,Coleman,807,772-5302
20231,Keith,Gomez,604,481-7241
20232,Shannon,Jackson,343,107-9646
20233,Anthony,Houston,289,493-2079
20234,John,Bright,705,763-5384
20235,Cynthia,Matthews,204,716-9250
20236,Jesse,Armstrong,647,756-1004
20237,Paul,Sanders,519,820-9438
20238,Tara,Williams,365,898-6160
20239,John,Castaneda,519,828-1700
20240,Catherine,Miller,438,114-1577
20241,Brianna,Pitts,450,686-5230
20242,John,Larson,579,626-2298
20243,Danny,Hunt,639,595-3483
20244,Mikayla,Strickland,249,337-9908
20245,Albert,Jones,548,721-5276
20246,Anthony,Moore,548,559-5396
20247,Candice,Moran,581,296-3532
20248,Sara,Holloway,236,116-3956
20249,Travis,Brown,587,334-8112
20250,Brittany,Coleman,587,410-1507
20251,Harry,Hobbs,639,498-1133
20252,Alyssa,Williams,587,415-4091
20253,Kathleen,Bennett,403,680-7678
20254,Ian,Francis,249,763-1398
20255,Seth,Thompson,905,301-7423
20256,Christian,Rose,639,414-2555
20257,Russell,Smith,236,590-4421
20258,Christian,Hickman,450,957-1044
20259,Amy,Stevens,905,891-7104
20260,Stephen,Clark,587,381-4343
20261,Tammy,Lopez,587,346-6487
20262,Melvin,Sandoval,905,126-7693
20263,Nancy,Miller,579,781-9363
20264,Christopher,Lee,343,865-6328
20265,Christopher,Young,639,344-4409
20266,Kevin,Casey,438,831-5737
20267,Isabel,Foster,709,525-9185
20268,Lisa,Dodson,639,285-9850
20269,Kevin,Jones,306,549-8009
20270,John,Lee,306,837-9604
20271,Herbert,Davidson,418,941-2753
20272,Juan,Rodriguez,819,538-3691
20273,Jonathan,Bentley,438,432-4773
20274,Diana,Torres,902,153-3418
20275,Arthur,Olson,514,986-1794
20276,April,Hogan,418,866-4079
20277,Monique,Espinoza,579,401-6171
20278,Christian,Parsons,647,202-5285
20279,Jose,Stevens,437,515-5055
20280,Michael,Frey,403,410-8820
20281,Heather,Small,519,200-9173
20282,Jennifer,Cooper,782,851-7771
20283,Willie,Higgins,807,517-9558
20284,Michael,Melendez,438,481-1132
20285,James,Schwartz,807,517-5152
20286,Ryan,Singleton,709,846-4284
20287,Mary,Carter,604,987-3673
20288,Brian,Johnson,418,593-8779
20289,David,Lopez,613,340-3232
20290,Joyce,Wilson,343,571-5014
20291,Megan,Rush,825,287-8718
20292,William,Andrews,306,206-1559
20293,Jessica,Barnes,905,604-4743
20294,Martin,Jimenez,431,888-3699
20295,Dana,Bell,343,242-3952
20296,Brittany,Santiago,782,750-9960
20297,Todd,Carroll,226,724-1003
20298,Lawrence,Villanueva,782,809-8958
20299,Courtney,Douglas,226,481-8039
20300,John,Ortiz,825,349-5036
20301,Monica,Harris,416,134-6451
20302,Carl,Roberts,780,251-4429
20303,Charlene,Grant,343,416-8649
20304,Nicole,Lopez,807,439-6941
20305,Christina,Anderson,902,393-5851
20306,Christopher,Edwards,873,924-5508
20307,James,Quinn,902,543-7981
20308,Kevin,Green,418,207-3309
20309,Stacie,Kelly,581,756-3235
20310,Barbara,Dean,343,793-7545
20311,Makayla,Zuniga,548,997-1835
20312,David,Thompson,902,653-9561
20313,James,Stevens,250,716-7909
20314,Cheryl,Butler,365,808-8285
20315,Katherine,Miller,778,658-8064
20316,Robert,Chambers,873,406-7426
20317,Patrick,Mills,709,882-7594
20318,Sherry,Alvarez,587,630-1101
20319,Christopher,Miller,418,500-8457
20320,Chad,Snyder,506,713-7457
20321,Jacob,Nicholson,403,699-1502
20322,Jasmine,Kline,438,422-1531
20323,Heather,Flores,782,808-9633
20324,Christopher,Roman,226,335-4852
20325,Charles,Walls,780,264-2442
20326,Deanna,Torres,604,473-4950
20327,Susan,Harris,418,649-1196
20328,Patricia,Stevenson,204,219-5093
20329,Hannah,Lowe,581,821-9592
20330,Jessica,Martin,249,994-1141
20331,Francisco,Taylor,306,275-1622
20332,Karen,Franco,647,145-6568
20333,Troy,Ortiz,514,904-2896
20334,Angela,Martinez,367,316-2882
20335,Sandra,Miller,705,989-2654
20336,Paul,Silva,236,922-7241
20337,Jennifer,Williams,437,160-5486
20338,Cynthia,Brown,519,991-8882
20339,Melody,Ramirez,613,928-7078
20340,Melanie,Nunez,902,297-6872
20341,Karen,Garcia,579,521-2236
20342,Wendy,Barnes,438,261-7053
20343,Elizabeth,Scott,437,122-4767
20344,Brittney,Odonnell,306,700-1001
20345,Tammy,Gray,306,304-5889
20346,Thomas,Li,905,768-5387
20347,Victoria,Hunt,819,295-2072
20348,Christopher,Aguirre,418,575-1697
20349,Emily,Hill,819,788-3778
20350,Eric,Gilbert,431,341-9896
20351,Mark,Williams,403,265-7102
20352,Darrell,Smith,236,649-4367
20353,Ana,Acosta,236,288-3961
20354,Kimberly,Rodgers,807,359-4230
20355,Clayton,Adams,587,835-9600
20356,Jerome,Marks,514,677-3608
20357,Joshua,Sheppard,431,489-4142
20358,Rebecca,Kirby,306,882-1944
20359,Lisa,Bray,819,913-3903
20360,Ryan,Lang,431,219-4146
20361,Savannah,Thompson,431,667-5820
