buyer_id,first_name,last_name,age,city_id,marital_status_id,job_id,area_code,phone_number
19248,Sara,Pierce,41,354,5,326,613,824-7167
19249,Nicole,Green,22,287,3,276,782,862-6026
19250,Scott,Benitez,68,264,3,62,905,583-2461
19251,Jeffery,Myers,65,393,2,369,226,515-3592
19252,Stacy,Campbell,24,348,2,60,416,499-6316
19253,Michael,Bean,37,155,4,121,450,609-9975
19254,Sheila,Evans,69,69,1,43,249,909-9372
19255,Matthew,Smith,71,35,5,405,437,443-4790
19256,Brandon,Robinson,36,190,1,244,819,446-4997
19257,Ryan,Hill,40,328,3,131,705,875-4705
19258,Joseph,Holmes,73,169,3,76,306,341-4646
19259,Stephanie,Davis,38,101,5,400,367,575-3420
19260,Theresa,Beck,62,73,4,307,780,325-4979
19261,Stephanie,Hernandez,73,202,5,326,709,349-1859
19262,Melissa,Cooper,26,40,5,301,204,272-6524
19263,Ashley,Lee,44,243,4,235,403,730-7486
19264,Lucas,Miller,29,179,3,141,450,566-1385
19265,Matthew,Oliver,27,26,4,262,778,220-8937
19266,Eric,Gallegos,43,341,5,164,367,673-7515
19267,Mary,Kennedy,69,218,1,48,807,168-4975
19268,Michelle,Foster,56,224,5,401,250,336-8148
19269,Sarah,Finley,68,373,5,315,778,512-2632
19270,Candace,Turner,28,114,4,320,579,722-5744
19271,Richard,Vaughan,20,203,3,285,204,559-4141
19272,Kathryn,Williams,54,206,4,63,709,930-3432
19273,Traci,Holland,36,266,5,112,416,733-9791
19274,Erin,Mendez,19,231,1,5,506,428-4012
19275,Alicia,Juarez,48,164,4,197,204,608-4982
19276,Kimberly,Love,48,19,3,48,438,625-1982
19277,Jason,Sellers,43,315,2,228,506,792-4940
19278,Cheryl,Beck,38,272,2,378,204,723-6255
19279,Bruce,Torres,54,68,5,168,905,780-7347
19280,Dylan,Riley,34,213,1,91,365,286-3474
19281,Robin,Evans,27,369,2,253,450,893-8674
19282,Timothy,Harmon,69,48,5,389,403,164-8443
19283,Emily,Todd,68,60,3,427,365,456-3907
19284,Jenna,Rodriguez,43,352,4,74,204,767-2255
19285,Sarah,Sanders,19,199,1,119,647,141-9754
19286,Joel,Ramos,59,138,5,269,867,510-9644
19287,Jesse,Walker,29,265,2,159,236,385-9852
19288,Christopher,Castillo,34,160,3,286,647,729-2531
19289,Wendy,Gonzalez,75,380,1,46,807,370-1059
19290,Mark,Herman,61,90,3,413,780,465-4502
19291,Corey,Sawyer,57,178,2,245,581,278-6720
19292,Jessica,Jacobs,48,348,4,239,403,645-7743
19293,Jimmy,Cunningham,45,6,4,192,416,216-6800
19294,Dominique,Mcguire,37,342,4,200,613,659-2595
19295,Alan,Espinoza,81,246,3,91,581,561-8164
19296,Gary,Miller,58,353,2,261,604,425-5487
19297,Nicholas,Thomas,81,323,5,4,780,504-8671
19298,Kevin,Mccoy,74,36,2,265,613,448-7091
19299,Justin,Evans,64,379,3,336,250,417-2239
19300,Chase,Davis,61,16,5,27,807,829-3193
19301,Lucas,Gardner,63,68,3,61,548,909-8241
19302,Gregory,Garcia,37,152,2,374,204,740-7572
19303,Tyler,Wilson,29,245,2,243,450,653-6527
19304,Samantha,Ward,29,346,1,372,250,486-2729
19305,Kathleen,Jones,61,354,3,324,226,456-2889
19306,Lori,Mitchell,75,213,5,172,647,668-2856
19307,Eric,Anderson,60,334,4,175,450,113-8854
19308,Catherine,Smith,62,335,3,352,365,780-7897
19309,Cynthia,Brown,33,374,4,415,587,671-3109
19310,Kimberly,Wilkerson,35,236,4,6,867,213-1054
19311,Rachel,Santos,43,35,4,288,343,522-1685
19312,Douglas,Padilla,81,320,1,337,250,255-1222
19313,Maria,Warner,33,12,3,272,438,692-6679
19314,Jacob,Carter,18,329,2,144,587,605-3348
19315,Vincent,Stafford,39,203,5,84,204,416-3570
19316,Stephanie,Mcguire,55,337,5,147,905,827-5990
19317,Monica,Jackson,22,22,1,8,905,448-5416
19318,Shawn,Olson,46,272,2,157,782,151-1347
19319,Nicholas,Brown,48,192,4,124,873,500-5756
19320,Jesse,Bell,53,289,2,372,450,341-1910
19321,Justin,Fields,60,341,3,49,780,317-4334
19322,Christian,Snyder,30,127,4,218,438,354-9372
19323,Nichole,Hammond,60,8,4,81,587,804-6062
19324,Douglas,King,64,376,3,22,867,351-9212
19325,Jessica,Wilson,22,236,2,199,418,155-7271
19326,Alexander,Walker,52,79,3,115,604,794-8820
19327,Sheila,Foster,24,281,3,65,780,456-9735
19328,Virginia,Stevens,34,207,3,265,613,208-9912
19329,Jane,Gibson,50,283,5,7,418,640-9454
19330,Denise,Baldwin,26,258,2,273,249,355-8637
19331,Warren,Gray,81,120,2,47,416,207-1583
19332,Christopher,Sellers,43,83,2,387,579,707-8905
19333,Michelle,Neal,75,54,5,23,705,297-4443
19334,Matthew,Hall,70,330,2,223,825,778-8998
19335,David,Johnson,46,87,2,118,647,701-3808
19336,Sara,Russell,72,336,5,233,709,643-6665
19337,Matthew,Campos,58,380,5,2,226,529-2700
19338,Mary,Davis,53,235,4,131,867,140-4916
19339,Wesley,Smith,60,177,3,427,226,607-5894
19340,Diana,Davidson,75,46,4,153,819,319-6340
19341,Michael,Moore,45,43,1,45,418,798-7929
19342,Sharon,Riley,19,88,4,74,780,342-7868
19343,Amy,Waller,63,130,3,209,709,251-4369
19344,Jacob,Miller,22,105,5,288,807,164-5791
19345,Robert,Silva,70,78,1,420,418,670-3352
19346,Lauren,Lee,36,375,4,88,343,835-4563
19347,Renee,Jimenez,45,17,5,237,825,490-9128
19348,Brittany,Robinson,55,347,1,11,778,649-4478
19349,Randy,Herring,41,332,5,280,343,331-6043
19350,Emily,Clark,69,70,2,383,431,224-1462
19351,Elizabeth,Martin,52,366,1,209,709,405-7837
19352,Tyler,Jones,50,29,1,85,519,961-4620
19353,Jeffrey,Walker,60,46,1,408,418,563-6931
19354,Micheal,Chen,21,270,3,420,639,586-7327
19355,Dorothy,Clark,38,233,2,409,825,988-3225
19356,Sandra,Larsen,18,108,2,365,587,353-5667
19357,Cindy,Brooks,63,343,5,165,204,328-1367
19358,Jessica,Wilson,30,142,3,171,778,865-1109
19359,Jason,Martinez,76,202,5,152,807,564-7784
19360,John,Ramirez,41,125,2,353,709,595-5596
19361,Cheryl,Murillo,44,54,5,355,306,694-9422
19362,Grace,Roberts,18,141,1,423,365,329-4944
19363,Lori,Klein,36,243,4,192,416,831-7698
19364,Michael,Hall,47,215,1,114,249,827-8559
19365,Cristina,Burns,19,340,3,122,204,891-5287
19366,Robert,Sosa,61,52,4,194,579,596-9681
19367,Karla,Bennett,52,225,5,260,367,875-1619
19368,Yvonne,Hensley,70,97,3,88,705,604-9057
19369,Christopher,Cain,59,259,3,263,514,540-9009
19370,David,Luna,23,77,3,408,782,856-9268
19371,Tristan,Robinson,22,108,5,161,250,528-6924
19372,Kathleen,Romero,28,74,5,134,249,354-1954
19373,Lisa,Moore,61,272,2,215,780,662-5799
19374,Shane,Wood,35,379,1,364,873,640-4366
19375,Christopher,Rodriguez,78,223,1,196,250,456-8157
19376,Rachel,Harmon,22,190,2,257,579,380-5875
19377,Rebekah,Mahoney,26,271,1,282,709,175-9426
19378,Jeremy,Pitts,67,358,2,147,639,539-3943
19379,Emily,Leonard,21,100,4,280,905,614-6175
19380,Taylor,Johnson,63,41,3,98,418,736-5415
19381,Deanna,Knight,76,93,1,98,519,254-1992
19382,Isabel,Keith,52,16,3,325,705,591-6466
19383,Howard,Braun,36,204,3,149,613,128-6474
19384,James,Best,43,342,1,8,343,135-3606
19385,Katrina,Holder,29,332,3,336,226,269-6007
19386,Pamela,Mann,36,384,4,342,306,547-8255
19387,Paula,Farley,42,387,5,368,613,884-9347
19388,Elizabeth,Banks,80,303,2,6,902,529-9653
19389,Brent,Barker,57,358,2,331,819,374-7032
19390,Jonathan,Hansen,54,328,1,47,639,706-6094
19391,Ashley,Stevens,40,275,3,342,204,139-2343
19392,Andrew,Ramirez,29,110,2,217,778,150-8883
19393,Elizabeth,Harris,38,31,5,194,819,178-5290
19394,Timothy,Nichols,37,200,3,108,236,596-3923
19395,Brenda,Wilson,27,350,2,346,506,223-6545
19396,Wayne,Cooper,77,301,2,106,780,509-8723
19397,Jacob,Torres,18,106,1,354,367,346-8524
19398,Steven,Hall,37,19,5,414,782,373-6772
19399,Elizabeth,Stokes,19,177,1,266,204,741-7006
19400,Ashley,Porter,55,376,2,18,613,245-9004
19401,Jessica,Andrade,73,176,1,1,905,284-7141
19402,Diane,Hunt,35,62,4,257,705,111-5204
19403,Melissa,Fernandez,18,262,5,339,867,604-2199
19404,Taylor,Atkins,81,302,2,391,778,498-5240
19405,Melanie,Arias,80,129,5,36,418,115-2929
19406,Sarah,Cameron,40,256,3,141,437,773-8699
19407,Brittney,Cortez,34,66,5,261,343,737-5613
19408,Whitney,Simon,70,314,2,323,782,196-8933
19409,Brandon,Horton,36,3,1,67,236,686-4638
19410,Heather,Boyd,80,104,3,90,416,596-4694
19411,John,Cuevas,59,89,2,47,581,783-4960
19412,Timothy,Hoover,60,224,1,219,250,953-7591
19413,Laura,Cowan,58,325,1,398,819,666-3146
19414,Timothy,White,39,2,5,88,778,962-9138
19415,Angela,Calderon,21,339,1,246,249,219-6537
19416,Tony,Oconnell,55,68,3,311,780,401-6043
19417,Cassandra,Rich,76,156,5,358,778,297-5437
19418,Brian,Morris,26,325,2,269,647,854-8484
19419,Teresa,Malone,75,231,4,74,867,587-9840
19420,Amber,Stevens,23,70,4,208,902,890-7444
19421,Stephanie,Novak,31,108,2,319,778,179-7053
19422,Carolyn,Novak,68,199,1,120,819,318-6709
19423,Amanda,Miller,58,345,4,265,204,623-3607
19424,David,Foster,80,191,4,115,367,746-2785
19425,Morgan,Ibarra,52,283,1,342,613,105-2319
19426,Erin,Johnson,77,181,2,313,709,356-7927
19427,Karen,Clark,30,123,3,2,437,200-1732
19428,Cindy,Gamble,81,199,3,362,367,346-6374
19429,Mary,Zhang,61,343,1,263,403,242-8015
19430,Maria,Lane,63,355,1,80,647,155-2426
19431,Anna,Murillo,62,221,1,393,250,572-1275
19432,Abigail,Carroll,46,136,2,16,639,392-3678
19433,Kathleen,Harris,56,68,5,6,236,411-4572
19434,Anthony,Garcia,18,246,2,100,819,719-4368
19435,Alicia,Perez,28,38,1,294,416,248-1456
19436,Gregory,George,30,181,1,393,506,614-2856
19437,Stuart,Maddox,32,208,5,108,819,733-4155
19438,Robert,Ashley,66,287,2,93,807,608-8535
19439,Brandy,Adams,64,87,4,62,249,534-8367
19440,Mary,Murphy,81,138,2,106,778,850-8397
19441,Nicole,Norman,69,75,5,397,579,215-9339
19442,Michael,Griffin,44,381,5,330,289,702-7951
19443,Leslie,Williams,46,338,1,418,367,228-5534
19444,Courtney,Nicholson,39,79,2,62,343,379-4889
19445,Jennifer,Sutton,41,278,4,353,705,616-8612
19446,Amy,Bradford,51,187,4,130,250,381-6621
19447,Melissa,Gonzalez,20,270,2,248,438,465-6877
19448,Julie,Gray,27,214,5,144,819,253-5768
19449,Heather,Baker,34,371,3,381,705,194-5920
19450,Lindsey,Bush,65,103,3,242,438,741-1198
19451,Adrian,Bryan,51,253,3,332,289,903-6540
19452,Jermaine,Lewis,51,123,1,64,236,191-5190
19453,Nicholas,Torres,71,236,3,12,519,943-9545
19454,Susan,Rhodes,53,202,1,384,236,238-6367
19455,Kenneth,Moore,24,327,1,425,226,491-7312
19456,Angela,Robinson,77,95,3,385,450,467-8052
19457,Andrea,Carroll,52,344,3,53,431,875-7483
19458,Jennifer,Alexander,80,50,5,341,639,695-4671
19459,Michael,Edwards,22,196,5,412,639,395-4639
19460,Melissa,Anderson,78,284,4,300,416,621-3126
19461,Cheyenne,Norton,61,263,3,178,581,356-1213
19462,Janet,Wong,64,121,3,286,204,295-5186
19463,Wendy,Rush,39,127,1,91,825,125-2578
19464,Alexander,Miller,46,135,5,92,250,437-8471
19465,Chad,Mitchell,79,142,5,203,365,813-1544
19466,David,Walsh,32,300,1,267,604,586-5880
19467,Oscar,Miller,38,90,3,296,905,383-3324
19468,Melanie,George,64,195,4,336,905,435-5216
19469,Brian,Martin,50,303,4,18,343,300-1177
19470,Jasmine,Sims,73,100,3,271,587,133-9736
19471,Samantha,Franklin,28,98,4,91,437,162-5106
19472,Roger,Ellison,65,239,2,327,416,741-5797
19473,Joseph,Grimes,62,156,4,360,825,364-4425
19474,Donald,Martinez,52,251,1,214,204,820-4514
19475,Tyler,Sanchez,33,103,5,162,867,962-6045
19476,Preston,Wilkins,29,337,2,127,289,295-5700
19477,James,Dawson,73,283,3,14,807,755-5861
19478,Pamela,Douglas,78,64,1,49,548,231-2979
19479,Sean,Nichols,41,4,3,329,819,602-2506
19480,David,Williams,60,394,3,34,226,312-5613
19481,Brenda,Elliott,64,324,2,21,403,723-5985
19482,Jermaine,Mcdowell,53,230,2,243,437,569-7776
19483,Brian,Park,79,108,5,82,431,489-5665
19484,Curtis,Levy,62,92,5,258,416,662-8059
19485,Zachary,Beck,21,132,1,86,613,349-8443
19486,Shelby,Odonnell,51,248,3,308,819,660-9995
19487,Blake,Peterson,78,140,3,261,506,145-2589
19488,Tammy,Flores,43,223,1,107,204,260-2726
19489,Sharon,Myers,22,375,2,209,438,831-2742
19490,Heather,Hamilton,68,254,3,415,780,688-9109
19491,Tammy,Orr,44,163,5,119,867,305-4006
19492,Wendy,Scott,77,155,3,193,418,542-3122
19493,Scott,Wilson,37,160,1,4,365,335-1040
19494,Jeffrey,Brown,56,180,1,284,705,234-9210
19495,Darius,Smith,70,14,5,253,403,677-8621
19496,Cody,Evans,24,221,4,65,639,917-2307
19497,Erica,Fields,25,137,1,67,438,585-4760
19498,Jessica,Young,65,271,1,355,519,414-2103
19499,Megan,Becker,28,179,3,364,514,983-7633
19500,Mary,Cannon,35,263,1,111,613,883-3668
19501,Haley,Sanchez,76,356,5,179,873,683-4901
19502,Edwin,Sullivan,69,172,5,75,519,242-1327
19503,Sarah,Marsh,58,112,2,33,873,704-2359
19504,Barbara,Hopkins,26,84,4,91,250,138-7209
19505,Emily,Wilson,52,391,2,356,548,479-9668
19506,Lauren,Watts,21,282,4,389,581,174-1309
19507,Rhonda,Diaz,62,307,4,291,249,335-1972
19508,Teresa,Mills,19,357,2,199,437,854-3058
19509,Thomas,Sloan,80,13,5,219,825,201-7396
19510,Derek,Herring,23,266,5,135,807,440-2662
19511,Connie,Stephens,46,123,3,1,519,955-5623
19512,William,Malone,37,85,5,349,705,211-9171
19513,Heather,Taylor,21,70,4,97,867,763-7546
19514,Jenna,Nelson,70,258,5,185,204,539-3584
19515,Alisha,Waller,69,174,1,75,343,677-2575
19516,Kelly,Mack,31,65,3,63,548,601-1164
19517,Aaron,Juarez,44,48,3,352,778,331-8604
19518,Shane,Foster,68,164,2,324,902,987-9188
19519,Evelyn,Myers,74,27,3,176,514,484-7085
19520,Paul,Williams,54,28,1,281,306,930-1604
19521,James,Chen,35,4,1,275,450,326-8334
19522,Christopher,Rodgers,20,10,5,162,506,925-9874
19523,Teresa,Delacruz,72,99,2,22,236,573-2271
19524,John,Padilla,42,374,3,29,825,514-9265
19525,Joann,Guerrero,22,321,1,259,780,124-9825
19526,Tina,Ortiz,37,175,4,75,548,697-9871
19527,Thomas,Williams,59,288,1,215,782,290-7336
19528,Adrienne,Arroyo,77,362,2,171,778,106-3460
19529,Michael,Jones,69,13,3,281,226,706-8661
19530,Bruce,Miller,23,169,5,275,438,328-3324
19531,Caleb,Ward,68,299,4,30,343,831-1365
19532,Anthony,White,54,389,2,96,416,612-9337
19533,Paul,Chapman,61,14,2,219,416,478-9616
19534,Michael,Morales,59,200,1,41,782,949-2829
19535,Joshua,Rowland,53,364,3,153,709,783-1713
19536,Danielle,Pierce,79,76,3,23,807,310-4617
19537,Emma,Simpson,60,12,1,230,250,471-6824
19538,Faith,Skinner,20,300,4,383,236,754-6347
19539,Michelle,Gray,34,366,5,405,902,878-1151
19540,Karen,Martinez,40,391,2,211,437,622-1838
19541,Melissa,Davis,48,106,2,351,705,902-8864
19542,Douglas,Grant,53,2,5,146,437,399-6298
19543,Mark,Crawford,32,371,5,97,709,607-5523
19544,Melissa,Sherman,34,330,3,295,639,302-2197
19545,Maria,Wells,42,137,2,200,343,513-9634
19546,Laura,Diaz,45,228,4,126,867,669-9640
19547,Brittany,Hicks,35,383,2,236,519,592-4327
19548,Mark,Martinez,22,42,5,45,367,770-7132
19549,Aaron,Gates,59,49,2,263,403,815-3381
19550,Deborah,Torres,39,363,3,279,343,344-1941
19551,Richard,Yu,23,269,1,344,581,638-7593
19552,Tiffany,Welch,65,215,1,339,782,335-4409
19553,Maria,Yoder,62,49,5,253,519,702-2914
19554,Charles,Orozco,75,92,4,364,506,819-3453
19555,Mark,Owens,73,232,4,328,306,111-7643
19556,David,Meyers,80,379,3,270,873,486-7934
19557,Lindsey,Cooley,77,365,2,26,250,607-3268
19558,Sonia,Adams,72,129,1,80,613,876-3983
19559,Cindy,Oliver,72,217,2,181,825,579-7696
19560,Ryan,Love,24,166,2,65,782,750-4143
19561,Mary,Wood,39,36,2,217,807,712-3607
19562,Nicholas,Madden,74,326,2,285,613,888-6798
19563,Michael,Rose,52,2,5,125,780,168-6621
19564,Shannon,Jones,33,205,4,1,587,507-9731
19565,Joseph,Garza,77,301,5,239,514,460-8985
19566,Jeremy,Farmer,24,54,2,194,705,640-5730
19567,Ryan,Johnson,43,279,5,125,289,308-9787
19568,Jonathan,May,34,42,4,314,587,212-2157
19569,Matthew,Logan,30,79,2,216,778,395-7028
19570,Sergio,Jacobson,77,211,5,351,418,493-4387
19571,Robert,Brown,64,70,2,306,403,772-4440
19572,Martha,Adams,81,178,5,10,807,702-8397
19573,Nicholas,Williams,61,117,2,223,306,113-4571
19574,Jose,Dalton,43,79,1,124,902,286-3441
19575,Bonnie,Scott,43,392,4,28,825,628-5038
19576,James,Smith,52,383,4,102,867,893-5867
19577,Diana,Schmidt,75,360,4,52,343,504-6977
19578,Taylor,Sampson,31,20,1,43,604,480-9736
19579,Jesse,Byrd,18,298,1,73,204,512-2042
19580,Kim,Pearson,24,347,1,41,647,785-9946
19581,Brian,Miranda,50,19,2,106,365,613-8323
19582,Samantha,Horton,55,320,2,37,778,348-3888
19583,Kelly,Smith,49,347,2,14,867,727-7726
19584,Benjamin,Lawrence,67,32,4,339,365,710-3826
19585,Valerie,Carlson,47,330,4,141,226,472-5456
19586,Beth,Jackson,56,323,1,138,416,154-6077
19587,Heather,Gibson,81,253,5,287,519,152-3131
19588,Erin,Grant,28,196,3,107,604,660-4588
19589,William,Mccoy,56,162,1,162,437,821-3979
19590,Caitlin,Martinez,77,195,5,398,905,540-4445
19591,Jacob,Benson,49,364,5,113,519,781-4851
19592,Bradley,Bridges,42,339,2,35,867,746-9827
19593,Kimberly,Bailey,46,196,2,282,249,593-1970
19594,Ashley,Phillips,59,92,1,259,403,539-5515
19595,Joseph,Schultz,76,391,1,38,343,215-8277
19596,Ashley,Bentley,49,96,5,266,873,619-4920
19597,Lisa,Lara,55,140,5,27,365,387-4721
19598,Sabrina,Wilkinson,62,151,2,265,807,817-8868
19599,Anthony,Bond,18,103,2,355,639,323-5985
19600,Samantha,Thomas,78,4,4,261,343,789-3246
19601,Raven,Torres,36,120,4,425,416,966-4391
19602,Teresa,Burnett,74,128,5,121,450,981-6634
19603,Nicole,Medina,67,330,4,296,581,376-4891
19604,Donald,Salazar,72,387,3,40,613,842-3774
19605,Sean,Gross,75,115,4,371,782,110-8184
19606,Danielle,Acosta,39,136,2,241,367,599-2081
19607,Randy,Moore,19,187,5,173,416,267-6272
19608,Lisa,Banks,23,198,3,144,807,335-7845
19609,Crystal,Hunter,39,137,5,45,782,858-9997
19610,David,Scott,31,387,2,408,438,398-1236
19611,Donna,Anderson,77,203,5,36,867,878-1151
19612,Debra,Hunter,40,101,1,291,450,220-3522
19613,Karen,Walker,39,253,1,265,306,595-5271
19614,Melissa,Rubio,27,38,1,48,514,308-2419
19615,Belinda,Martin,23,324,1,267,819,990-2222
19616,Kathleen,Serrano,25,259,3,197,587,708-1125
19617,Laurie,Phillips,58,224,1,373,581,616-7737
19618,Cheryl,Matthews,23,111,5,188,807,406-3395
19619,Jean,Parsons,56,38,4,395,367,147-9127
19620,Robert,Jackson,62,258,5,101,613,722-1562
19621,Austin,Mccoy,61,61,1,174,902,962-5047
19622,Oscar,Berry,60,139,1,28,514,532-1969
19623,Thomas,Dean,42,240,4,429,365,129-3401
19624,Corey,Campbell,45,190,4,122,709,776-2438
19625,Sophia,Cook,21,133,1,415,579,131-4044
19626,Brian,Green,60,9,5,294,867,277-7237
19627,Brian,Burton,67,323,5,295,604,783-2066
19628,Tyler,Edwards,73,12,2,48,249,526-2073
19629,Nicole,Jenkins,19,29,2,317,825,989-2562
19630,Robert,Brown,50,139,1,214,249,602-1493
19631,Melissa,Williams,26,373,1,208,367,708-6484
19632,Michael,Butler,45,290,1,148,249,346-9879
19633,Kenneth,Simpson,40,4,1,385,519,914-2788
19634,Rebecca,Small,80,157,3,239,226,271-2601
19635,Eugene,Clark,64,189,3,256,204,774-2376
19636,Elizabeth,Rasmussen,63,164,1,193,289,731-6785
19637,Todd,Gordon,40,224,3,230,639,467-1676
19638,Vickie,Johnson,42,43,2,303,548,758-3033
19639,Alicia,Torres,35,323,3,259,416,901-8950
19640,Billy,Jarvis,25,22,5,376,236,411-4953
19641,Amy,Salinas,75,216,4,132,613,262-4300
19642,John,Gibson,34,172,2,107,867,932-1270
19643,Anthony,Saunders,58,300,4,62,365,914-2561
19644,Emily,Robbins,52,301,5,225,647,901-3602
19645,Jose,Smith,63,129,1,338,367,328-6935
19646,Andrew,Alvarez,28,321,5,243,705,531-5695
19647,Sean,Strickland,49,370,3,362,581,149-3870
19648,Christopher,Duran,76,73,2,287,548,229-9850
19649,Debbie,Taylor,21,304,1,424,519,866-6780
19650,Valerie,Hill,25,348,1,323,587,440-5311
19651,James,Robinson,23,190,2,411,581,758-6619
19652,Theresa,Schroeder,80,130,2,304,403,660-6616
19653,Nancy,Barton,81,391,3,280,902,768-2617
19654,Andrea,Sims,57,3,1,233,807,611-8519
19655,Kent,Carlson,71,342,1,72,236,941-8815
19656,Craig,Church,47,112,3,144,778,419-3194
19657,Jasmine,Bishop,32,274,4,308,431,509-7981
19658,Dana,Morgan,36,133,2,269,639,571-2235
19659,Krystal,Mckenzie,78,111,1,157,367,172-5351
19660,Colleen,Blake,57,122,1,349,403,591-6801
19661,Joseph,Gardner,59,126,5,235,431,623-3360
19662,Stephanie,Nguyen,66,47,1,248,780,480-9857
19663,Derrick,Ellis,49,1,3,257,226,197-5291
19664,Reginald,Flores,59,245,5,250,438,106-4222
19665,Benjamin,Coleman,37,234,5,240,778,681-5966
19666,John,Evans,67,345,4,378,579,631-7371
19667,Cody,Clark,53,95,3,340,249,705-9666
19668,Phillip,Pittman,49,210,1,103,431,129-5405
19669,Robert,Moore,49,212,3,415,506,304-9557
19670,Christine,Edwards,72,4,4,38,548,524-4846
19671,Shawn,Garcia,29,368,3,77,450,216-3878
19672,Katelyn,Carrillo,19,314,1,210,450,413-4963
19673,John,Lester,25,130,1,236,367,961-5722
19674,Ashlee,Patterson,50,22,5,142,581,742-4179
19675,Anthony,Hess,72,217,1,137,418,622-4534
19676,Leah,Young,56,303,3,185,778,119-7468
19677,Joseph,Harrison,41,190,3,310,204,258-1291
19678,Stephanie,York,49,138,4,59,438,974-4090
19679,Brian,Hall,64,88,4,379,289,180-1866
19680,Dawn,Soto,73,12,2,64,780,534-3742
19681,Ryan,Cole,61,363,3,305,647,638-6563
19682,Michelle,Patterson,60,309,5,18,867,110-8574
19683,Lindsey,Baker,35,220,1,57,613,646-2786
19684,Angela,Harris,65,386,2,345,289,263-3643
19685,Ann,Robinson,56,1,3,24,514,871-6045
19686,Bernard,Lawrence,50,19,3,74,902,660-2658
19687,Tara,Price,73,21,3,272,236,726-1217
19688,Nancy,Levine,51,286,1,267,873,895-8224
19689,Thomas,Finley,42,158,5,395,778,460-2691
19690,Brad,Johnson,74,213,3,124,825,834-3858
19691,Linda,Hernandez,44,68,2,222,226,825-2252
19692,Frank,Ruiz,26,33,4,386,437,572-5559
19693,Gregory,Garner,45,83,5,269,250,956-8312
19694,Michael,Alexander,45,16,4,280,514,402-2511
19695,Jeffrey,Garcia,42,284,1,426,548,176-9409
19696,Gregory,Carson,36,118,1,338,867,659-6644
19697,Randy,Lynch,38,325,1,126,306,638-7737
19698,Gary,Knight,72,100,2,370,639,963-3288
19699,Brandon,Johnson,52,247,1,31,587,301-5439
19700,Nathan,Harris,31,202,1,39,778,693-5002
19701,Matthew,Norton,52,358,1,393,548,940-8939
19702,Kathy,Nunez,31,48,1,294,613,746-3257
19703,Tiffany,Nguyen,41,160,4,117,905,446-5911
19704,Melissa,Contreras,56,327,3,206,519,365-3278
19705,Alexandra,Smith,60,338,2,281,780,345-9667
19706,Patricia,Scott,72,43,2,260,807,422-9938
19707,Kenneth,Johnston,48,235,5,413,587,323-4363
19708,Jonathon,Rowe,35,175,4,171,416,454-3555
19709,Catherine,Ortiz,23,330,5,40,780,528-7326
19710,Craig,Byrd,69,77,1,86,431,211-8986
19711,Travis,Jenkins,33,110,5,399,450,848-7489
19712,Nancy,Robertson,55,81,5,308,250,323-9497
19713,Kimberly,Martinez,55,128,3,338,581,249-1455
19714,Michael,Wilson,21,14,2,323,581,231-1664
19715,Danielle,Malone,74,308,5,210,289,647-7534
19716,Ashley,Cochran,60,381,3,222,807,356-9391
19717,Kathryn,Kane,57,40,4,141,438,882-4228
19718,Erin,Roy,65,221,3,322,418,217-7368
19719,Taylor,Powers,41,263,3,402,819,962-1352
19720,Mark,Lewis,73,146,5,13,709,692-8243
19721,Sean,Moore,37,364,5,418,437,926-7924
19722,Joshua,Henderson,30,353,5,88,367,654-9110
19723,Patrick,Burns,67,298,1,81,343,580-7657
19724,Amy,Jordan,56,125,4,290,778,602-4598
19725,Cassie,Giles,30,289,1,25,343,597-2571
19726,Brittany,Melendez,65,357,3,293,289,537-8028
